A;MES;CATEGORIA;TIPO;DISTRITO;PROVINCIA;LUGAR ;SITIOTURISTICO;ACTIVIDAD;NUMVISITANTES;PROVENIENCIA;PRECIO
2022;julio;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;1381;local;15
2022;julio;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;nacional;75
2022;julio;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;extranjero;150
2022;julio;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;0;local;15
2022;julio;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;86;nacional;75
2022;julio;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;46;extranjero;150
2022;julio;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;0;local;15
2022;julio;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;0;nacional;75
2022;julio;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;198;extranjero;150
2022;julio;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;1001;local;15
2022;julio;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;6902;nacional;75
2022;julio;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;728;extranjero;150
2022;julio;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;338;local;15
2022;julio;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;nacional;75
2022;julio;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;extranjero;150
2022;julio;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;531;local;15
2022;julio;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;451;nacional;75
2022;julio;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;1292;extranjero;150
2022;julio;Aventura;exonerado;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;106;local;15
2022;julio;Aventura;exonerado;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;3;nacional;75
2022;julio;Aventura;exonerado;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;218;extranjero;150
2022;julio;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;local;15
2022;julio;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;nacional;75
2022;julio;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;150
2022;julio;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;1026;local;15
2022;julio;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;161;nacional;75
2022;julio;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;21;extranjero;150
2022;julio;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;138;local;15
2022;julio;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;46;nacional;75
2022;julio;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;20;extranjero;150
2022;julio;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;339;local;15
2022;julio;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;nacional;75
2022;julio;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;extranjero;150
2022;julio;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;local;15
2022;julio;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;nacional;75
2022;julio;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;32;extranjero;150
2022;julio;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;local;15
2022;julio;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;nacional;75
2022;julio;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;12;extranjero;150
2022;julio;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;276;local;15
2022;julio;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;223;nacional;75
2022;julio;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;320;extranjero;150
2022;julio;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;2;local;15
2022;julio;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;nacional;75
2022;julio;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;150
2022;julio;Aventura;Con boleto ;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;local;15
2022;julio;Aventura;Con boleto ;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;nacional;75
2022;julio;Aventura;Con boleto ;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;extranjero;150
2022;julio;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;local;15
2022;julio;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;nacional;75
2022;julio;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;extranjero;150
2022;julio;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;1126;local;15
2022;julio;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;1823;nacional;75
2022;julio;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;64;extranjero;150
2022;julio;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;271;local;15
2022;julio;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;nacional;75
2022;julio;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;150
2022;julio;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;0;local;15
2022;julio;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;460;nacional;75
2022;julio;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;199;extranjero;150
2022;julio;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;4;local;15
2022;julio;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;160;nacional;75
2022;julio;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;72;extranjero;150
2022;julio;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;local;15
2022;julio;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;nacional;75
2022;julio;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;150
2022;julio;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;local;15
2022;julio;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;nacional;75
2022;julio;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;150
2022;julio;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;local;15
2022;julio;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;nacional;75
2022;julio;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;150
2022;julio;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;local;15
2022;julio;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;nacional;75
2022;julio;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;150
2022;julio;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;local;15
2022;julio;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;nacional;75
2022;julio;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;extranjero;150
2022;julio;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;local;15
2022;julio;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;nacional;75
2022;julio;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;extranjero;150
2022;julio;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;local;15
2022;julio;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;3;nacional;75
2022;julio;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;48;extranjero;150
2022;julio;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;local;15
2022;julio;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;nacional;75
2022;julio;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;9;extranjero;150
2022;julio;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;2;local;15
2022;julio;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;2;nacional;75
2022;julio;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;227;extranjero;150
2022;julio;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;local;15
2022;julio;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;nacional;75
2022;julio;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;extranjero;150
2022;agosto;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;2327;local;15
2022;agosto;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;15860;nacional;75
2022;agosto;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;2069;extranjero;150
2022;agosto;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;1593;local;15
2022;agosto;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;nacional;75
2022;agosto;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;extranjero;150
2022;agosto;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;0;local;15
2022;agosto;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;36;nacional;75
2022;agosto;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;557;extranjero;150
2022;agosto;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;16;local;15
2022;agosto;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;0;nacional;75
2022;agosto;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;123;extranjero;150
2022;agosto;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;1003;local;15
2022;agosto;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;6985;nacional;75
2022;agosto;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;867;extranjero;150
2022;agosto;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;514;local;15
2022;agosto;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;nacional;75
2022;agosto;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;extranjero;150
2022;agosto;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;336;local;15
2022;agosto;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;322;nacional;75
2022;agosto;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;1081;extranjero;150
2022;agosto;Aventura;exonerado;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;73;local;15
2022;agosto;Aventura;exonerado;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;0;nacional;75
2022;agosto;Aventura;exonerado;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;179;extranjero;150
2022;agosto;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;274;local;15
2022;agosto;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;4;nacional;75
2022;agosto;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;150
2022;agosto;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;274;local;15
2022;agosto;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;4;nacional;75
2022;agosto;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;150
2022;agosto;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;90;local;15
2022;agosto;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;4;nacional;75
2022;agosto;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;8;extranjero;150
2022;agosto;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;34;local;15
2022;agosto;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;nacional;75
2022;agosto;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;extranjero;150
2022;agosto;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;local;15
2022;agosto;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;nacional;75
2022;agosto;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;17;extranjero;150
2022;agosto;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;local;15
2022;agosto;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;nacional;75
2022;agosto;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;3;extranjero;150
2022;agosto;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;193;local;15
2022;agosto;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;132;nacional;75
2022;agosto;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;233;extranjero;150
2022;agosto;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;1;local;15
2022;agosto;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;nacional;75
2022;agosto;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;150
2022;agosto;Aventura;Con boleto ;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;local;15
2022;agosto;Aventura;Con boleto ;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;80;nacional;75
2022;agosto;Aventura;Con boleto ;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;84;extranjero;150
2022;agosto;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;local;15
2022;agosto;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;nacional;75
2022;agosto;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;extranjero;150
2022;agosto;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;674;local;15
2022;agosto;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;1328;nacional;75
2022;agosto;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;88;extranjero;150
2022;agosto;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;4;local;15
2022;agosto;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;nacional;75
2022;agosto;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;150
2022;agosto;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;0;local;15
2022;agosto;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;544;nacional;75
2022;agosto;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;244;extranjero;150
2022;agosto;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;4;local;15
2022;agosto;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;7;nacional;75
2022;agosto;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;62;extranjero;150
2022;agosto;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;local;15
2022;agosto;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;nacional;75
2022;agosto;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;150
2022;agosto;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;local;15
2022;agosto;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;nacional;75
2022;agosto;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;150
2022;agosto;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;local;15
2022;agosto;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;nacional;75
2022;agosto;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;150
2022;agosto;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;local;15
2022;agosto;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;nacional;75
2022;agosto;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;150
2022;agosto;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;local;15
2022;agosto;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;nacional;75
2022;agosto;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;extranjero;150
2022;agosto;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;local;15
2022;agosto;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;nacional;75
2022;agosto;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;extranjero;150
2022;agosto;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;256;local;15
2022;agosto;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;5;nacional;75
2022;agosto;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;48;extranjero;150
2022;agosto;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;1;local;15
2022;agosto;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;2;nacional;75
2022;agosto;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;5;extranjero;150
2022;agosto;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;local;15
2022;agosto;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;12;nacional;75
2022;agosto;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;109;extranjero;150
2022;agosto;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;local;15
2022;agosto;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;nacional;75
2022;agosto;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;extranjero;150
2022;setiembre;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;1402;local;15
2022;setiembre;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;72257;nacional;75
2022;setiembre;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;2377;extranjero;150
2022;setiembre;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;891;local;15
2022;setiembre;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;nacional;75
2022;setiembre;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;extranjero;150
2022;setiembre;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;0;local;15
2022;setiembre;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;27;nacional;75
2022;setiembre;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;494;extranjero;150
2022;setiembre;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;0;local;15
2022;setiembre;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;0;nacional;75
2022;setiembre;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;58;extranjero;150
2022;setiembre;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;295;local;15
2022;setiembre;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;2757;nacional;75
2022;setiembre;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;820;extranjero;150
2022;setiembre;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;210;local;15
2022;setiembre;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;nacional;75
